COUNTRY_code,Country,SEO,Socio economic objective,MEASURE_id,Measure,Year,Unit Code,Unit,PowerCode Code,PowerCode,Reference Period,Value,Flag Codes,Flags
TWN,Chinese Taipei,NABS13,General advancement of knowledge: R&D financed from sources other than GUF,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,24796.041,,
TWN,Chinese Taipei,NABS131,R&D related to Natural sciences - financed from sources other than GUF,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,8368.229,,
TWN,Chinese Taipei,NABS131,R&D related to Natural sciences - financed from sources other than GUF,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,9438.01,,
TWN,Chinese Taipei,NABS131,R&D related to Natural sciences - financed from sources other than GUF,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,9597.301,,
TWN,Chinese Taipei,NABS131,R&D related to Natural sciences - financed from sources other than GUF,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,8916.061,,
TWN,Chinese Taipei,NABS131,R&D related to Natural sciences - financed from sources other than GUF,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,9425.071,,
TWN,Chinese Taipei,NABS131,R&D related to Natural sciences - financed from sources other than GUF,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,9386.891,,
TWN,Chinese Taipei,NABS131,R&D related to Natural sciences - financed from sources other than GUF,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,9611.196,,
TWN,Chinese Taipei,NABS131,R&D related to Natural sciences - financed from sources other than GUF,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,8925.358,,
TWN,Chinese Taipei,NABS131,R&D related to Natural sciences - financed from sources other than GUF,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,7713.596,,
TWN,Chinese Taipei,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,7492.433,,
TWN,Chinese Taipei,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,7562.696,,
TWN,Chinese Taipei,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,7847.416,,
TWN,Chinese Taipei,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,7351.577,,
TWN,Chinese Taipei,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,7470.466,,
TWN,Chinese Taipei,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,7396.184,,
TWN,Chinese Taipei,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,7789.66,,
TWN,Chinese Taipei,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,7834.314,,
TWN,Chinese Taipei,NABS132,R&D related to Engineering and technology - financed from sources other than GUF,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,9348.009,,
TWN,Chinese Taipei,NABS133,R&D related to Medical and health sciences - financed from sources other than GUF  ,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,2320.122,,
TWN,Chinese Taipei,NABS133,R&D related to Medical and health sciences - financed from sources other than GUF  ,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,2628.188,,
TWN,Chinese Taipei,NABS133,R&D related to Medical and health sciences - financed from sources other than GUF  ,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,2305.053,,
TWN,Chinese Taipei,NABS133,R&D related to Medical and health sciences - financed from sources other than GUF  ,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,2536.36,,
TWN,Chinese Taipei,NABS133,R&D related to Medical and health sciences - financed from sources other than GUF  ,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,2670.927,,
TWN,Chinese Taipei,NABS133,R&D related to Medical and health sciences - financed from sources other than GUF  ,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,2746.414,,
TWN,Chinese Taipei,NABS133,R&D related to Medical and health sciences - financed from sources other than GUF  ,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,3171.474,,
TWN,Chinese Taipei,NABS133,R&D related to Medical and health sciences - financed from sources other than GUF  ,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,2747.954,,
TWN,Chinese Taipei,NABS133,R&D related to Medical and health sciences - financed from sources other than GUF  ,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,2800.697,,
TWN,Chinese Taipei,NABS134,R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,449.079,,
TWN,Chinese Taipei,NABS134,R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,507.198,,
TWN,Chinese Taipei,NABS134,R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,439.591,,
TWN,Chinese Taipei,NABS134,R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,579.132,,
TWN,Chinese Taipei,NABS134,R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,504.418,,
TWN,Chinese Taipei,NABS134,R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,514.595,,
TWN,Chinese Taipei,NABS134,R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,768.511,,
TWN,Chinese Taipei,NABS134,R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,818.548,,
TWN,Chinese Taipei,NABS134,R&D related to Agricultural and vetinary sciences - financed from sources other than GUF ,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,679.079,,
TWN,Chinese Taipei,NABS135,R&D related to Social sciences - financed from sources other than GUF,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,3681.357,,
TWN,Chinese Taipei,NABS135,R&D related to Social sciences - financed from sources other than GUF,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,3886.12,,
TWN,Chinese Taipei,NABS135,R&D related to Social sciences - financed from sources other than GUF,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,3719.963,,
TWN,Chinese Taipei,NABS135,R&D related to Social sciences - financed from sources other than GUF,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,3711.316,,
TWN,Chinese Taipei,NABS135,R&D related to Social sciences - financed from sources other than GUF,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,3812.11,,
TWN,Chinese Taipei,NABS135,R&D related to Social sciences - financed from sources other than GUF,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,3540.473,,
TWN,Chinese Taipei,NABS135,R&D related to Social sciences - financed from sources other than GUF,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,3613.051,,
TWN,Chinese Taipei,NABS135,R&D related to Social sciences - financed from sources other than GUF,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,3193.798,,
TWN,Chinese Taipei,NABS135,R&D related to Social sciences - financed from sources other than GUF,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,2910.726,,
TWN,Chinese Taipei,NABS136,R&D related to Humanities and the arts - financed from sources other than GUF ,MIO_NAC,National Currency,2010,TWD,New Taiwan Dollar,6,Millions,,2185.57,,
TWN,Chinese Taipei,NABS136,R&D related to Humanities and the arts - financed from sources other than GUF ,MIO_NAC,National Currency,2011,TWD,New Taiwan Dollar,6,Millions,,2595.402,,
TWN,Chinese Taipei,NABS136,R&D related to Humanities and the arts - financed from sources other than GUF ,MIO_NAC,National Currency,2012,TWD,New Taiwan Dollar,6,Millions,,2373.046,,
TWN,Chinese Taipei,NABS136,R&D related to Humanities and the arts - financed from sources other than GUF ,MIO_NAC,National Currency,2013,TWD,New Taiwan Dollar,6,Millions,,2022.327,,
TWN,Chinese Taipei,NABS136,R&D related to Humanities and the arts - financed from sources other than GUF ,MIO_NAC,National Currency,2014,TWD,New Taiwan Dollar,6,Millions,,1774.475,,
TWN,Chinese Taipei,NABS136,R&D related to Humanities and the arts - financed from sources other than GUF ,MIO_NAC,National Currency,2015,TWD,New Taiwan Dollar,6,Millions,,1889.844,,
TWN,Chinese Taipei,NABS136,R&D related to Humanities and the arts - financed from sources other than GUF ,MIO_NAC,National Currency,2016,TWD,New Taiwan Dollar,6,Millions,,1846.677,,
TWN,Chinese Taipei,NABS136,R&D related to Humanities and the arts - financed from sources other than GUF ,MIO_NAC,National Currency,2017,TWD,New Taiwan Dollar,6,Millions,,1562.696,,
TWN,Chinese Taipei,NABS136,R&D related to Humanities and the arts - financed from sources other than GUF ,MIO_NAC,National Currency,2018,TWD,New Taiwan Dollar,6,Millions,,1343.934,,
TWN,Chinese Taipei,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,7042.449,,
TWN,Chinese Taipei,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,7211.808,,
TWN,Chinese Taipei,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,7070.239,,
TWN,Chinese Taipei,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,6912.543,,
TWN,Chinese Taipei,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,6852.165,,
TWN,Chinese Taipei,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,6961.859,,
TWN,Chinese Taipei,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,7237.639,,
TWN,Chinese Taipei,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,7468.985,,
TWN,Chinese Taipei,_T,Total,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,7010.541,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,145.929,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,137.078,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,165.111,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,159.668,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,154.861,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,112.832,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,117.934,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,121.355,,
TWN,Chinese Taipei,NABS01,Exploration and exploitation of the Earth,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,138.985,,
TWN,Chinese Taipei,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,169.523,,
TWN,Chinese Taipei,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,161.379,,
TWN,Chinese Taipei,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,169.743,,
TWN,Chinese Taipei,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,154.17,,
TWN,Chinese Taipei,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,157.685,,
TWN,Chinese Taipei,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,169.485,,
TWN,Chinese Taipei,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,200.976,,
TWN,Chinese Taipei,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,198.172,,
TWN,Chinese Taipei,NABS02,Environment,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,154.983,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,169.022,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,171.125,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,231.561,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,197.632,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,168.541,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,164.725,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,119.808,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,137.401,,
TWN,Chinese Taipei,NABS03,Exploration and exploitation of space,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,105.579,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,252.561,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,226.719,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,229.039,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,163.49,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,121.372,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,392.716,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,291.493,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,226.759,,
TWN,Chinese Taipei,NABS04,"Transport, telecommunication and other infrastructures",DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,218.914,,
TWN,Chinese Taipei,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,388.344,,
TWN,Chinese Taipei,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,446.264,,
TWN,Chinese Taipei,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,449.585,,
TWN,Chinese Taipei,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,468.029,,
TWN,Chinese Taipei,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,455.499,,
TWN,Chinese Taipei,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,372.972,,
TWN,Chinese Taipei,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,378.254,,
TWN,Chinese Taipei,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2017,USD,US Dollar,6,Millions,2010,445.173,,
TWN,Chinese Taipei,NABS05,Energy,DF6,2010 Dollars - Constant prices and PPPs,2018,USD,US Dollar,6,Millions,2010,485.904,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2010,USD,US Dollar,6,Millions,2010,1257.361,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2011,USD,US Dollar,6,Millions,2010,1198.658,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2012,USD,US Dollar,6,Millions,2010,1190.248,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2013,USD,US Dollar,6,Millions,2010,1132.632,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2014,USD,US Dollar,6,Millions,2010,1167.744,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2015,USD,US Dollar,6,Millions,2010,1162.072,,
TWN,Chinese Taipei,NABS06,Industrial production and technology,DF6,2010 Dollars - Constant prices and PPPs,2016,USD,US Dollar,6,Millions,2010,1276.913,,
