"INDICATOR","Indicator","LOCATION","Country","TIME","Time","Value","Flag Codes","Flags"
"EXPPPP_CONST_TA_CR_ACTNS","GERD - Current costs (sub-total) - Not specified activities (in '000 PPP$, constant prices - 2005)","ISL","Iceland","2013","2013",,"n","Magnitude nil or negligible"
"EXPPPP_CONST_TC_CURCST","GERD - Current costs (sub-total) (in '000 PPP$, constant prices - 2005)","CPV","Cabo Verde","2011","2011",1150.51838,,
"EXPPPP_CONST_TA_CR_APPRES","GERD - Current costs (sub-total) - Applied research (in '000 PPP$, constant prices - 2005)","GRC","Greece","2011","2011",639732.15672,,
"EXPPPP_CONST_TA_EXPDEV","GERD - Experimental development (in '000 PPP$, constant prices - 2005)","TGO","Togo","2012","2012",4568.06081,,
"EXPPPP_CONST_TA_EXPDEV","GERD - Experimental development (in '000 PPP$, constant prices - 2005)","TGO","Togo","2014","2014",,"n","Magnitude nil or negligible"
"EXPPPP_CONST_TA_BARES","GERD - Basic research (in '000 PPP$, constant prices - 2005)","CPV","Cabo Verde","2011","2011",464.89381,,
"EXPPPP_CUR_TA_CR_BARES","GERD - Current costs (sub-total) - Basic research (in '000 current PPP$)","CPV","Cabo Verde","2011","2011",510.37545,,
"EXPPPP_CUR_TA_CR_BARES","GERD - Current costs (sub-total) - Basic research (in '000 current PPP$)","GRC","Greece","2011","2011",552722.1687,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","TGO","Togo","2012","2012",19674.90476,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","TGO","Togo","2014","2014",27210.9775,,
"EXPPPP_CUR_TA_APPRES","GERD - Applied research (in '000 current PPP$)","TGO","Togo","2012","2012",5161.34615,,
"EXPPPP_CUR_TA_APPRES","GERD - Applied research (in '000 current PPP$)","TGO","Togo","2014","2014",13254.60924,,
"EXPP_TA_APPRES","GERD - Applied research %","CPV","Cabo Verde","2011","2011",3.29025,,
"EXPPPP_CUR_TA_EXPDEV","GERD - Experimental development (in '000 current PPP$)","GRC","Greece","2011","2011",572254.8702,,
"EXPPPP_CUR_TA_EXPDEV","GERD - Experimental development (in '000 current PPP$)","GRC","Greece","2013","2013",614143.19342,,
"EXPPPP_CUR_TA_EXPDEV","GERD - Experimental development (in '000 current PPP$)","GRC","Greece","2015","2015",698477.66638,,
"EXPPPP_CONST_TA_CR_APPRES","GERD - Current costs (sub-total) - Applied research (in '000 PPP$, constant prices - 2005)","CPV","Cabo Verde","2011","2011",60.4691,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","NLD","Netherlands","2011","2011",4347561.49342,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","NLD","Netherlands","2012","2012",4218987.44311,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","NLD","Netherlands","2013","2013",4515470.46604,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","NLD","Netherlands","2014","2014",4500347.42915,,
"EXPPPP_CUR_TA_BARES","GERD - Basic research (in '000 current PPP$)","NLD","Netherlands","2015","2015",4539168.2441,,
"EXPP_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development %","GRC","Greece","2011","2011",26.50492,,
"EXPP_TA_APPRES","GERD - Applied research %","GRC","Greece","2011","2011",41.01251,,
"EXPP_TA_APPRES","GERD - Applied research %","GRC","Greece","2013","2013",38.92213,,
"EXPP_TA_APPRES","GERD - Applied research %","GRC","Greece","2015","2015",39.10859,,
"EXPPPP_CUR_TA_EXPDEV","GERD - Experimental development (in '000 current PPP$)","CPV","Cabo Verde","2011","2011",,"n","Magnitude nil or negligible"
"EXPP_TA_ACTNS","GERD - Not specified activities %","CPV","Cabo Verde","2011","2011",73.10201,,
"EXPPPP_CONST_TA_BARES","GERD - Basic research (in '000 PPP$, constant prices - 2005)","GRC","Greece","2011","2011",500496.25587,,
"EXPPPP_CONST_TA_BARES","GERD - Basic research (in '000 PPP$, constant prices - 2005)","GRC","Greece","2013","2013",632938.38416,,
"EXPPPP_CONST_TA_BARES","GERD - Basic research (in '000 PPP$, constant prices - 2005)","GRC","Greece","2015","2015",784519.6383,,
"EXPP_TA_CR_ACTNS","GERD - Current costs (sub-total) - Not specified activities %","ISL","Iceland","2011","2011",2.54717,,
"EXPP_TA_CR_ACTNS","GERD - Current costs (sub-total) - Not specified activities %","ISL","Iceland","2013","2013",,"n","Magnitude nil or negligible"
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","CPV","Cabo Verde","2011","2011",1292.14752,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","SLV","El Salvador","2011","2011",9939.59178,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","SLV","El Salvador","2012","2012",9114.95293,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","SLV","El Salvador","2013","2013",22347.41466,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","SLV","El Salvador","2014","2014",26689.46395,,
"EXPPPP_CUR_TC_CURCST","GERD - Current costs (sub-total) (in '000 current PPP$)","SLV","El Salvador","2015","2015",30898.68662,,
"EXPPPP_CUR","GERD in '000 current PPP$","CPV","Cabo Verde","2011","2011",2211.42801,,
"EXPPPP_CUR","GERD in '000 current PPP$","NAM","Namibia","2014","2014",81661.91446,,
"EXPPPP_CUR_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development (in '000 current PPP$)","GRC","Greece","2011","2011",465956.59057,,
"EXPPPP_CUR_TA_APPRES","GERD - Applied research (in '000 current PPP$)","CPV","Cabo Verde","2011","2011",72.76912,,
"22706","GERD - Current costs (sub-total) - Applied research (in '000 local currency)","GRC","Greece","2011","2011",527257,,
"EXPPPP_CUR_TA_CR_EXPDEV","GERD - Current costs (sub-total) - Experimental development (in '000 current PPP$)","CPV","Cabo Verde","2011","2011",,"n","Magnitude nil or negligible"
"EXPPPP_CUR_TA_EXPDEV","GERD - Experimental development (in '000 current PPP$)","NLD","Netherlands","2011","2011",4392764.9166,,
"EXPPPP_CUR_TA_EXPDEV","GERD - Experimental development (in '000 current PPP$)","NLD","Netherlands","2012","2012",4380646.47602,,
"EXPPPP_CUR_TA_EXPDEV","GERD - Experimental development (in '000 current PPP$)","NLD","Netherlands","2013","2013",4125056.69247,,
"EXPPPP_CUR_TA_EXPDEV","GERD - Experimental development (in '000 current PPP$)","NLD","Netherlands","2014","2014",4325763.6641,,
"EXPPPP_CUR_TA_EXPDEV","GERD - Experimental development (in '000 current PPP$)","NLD","Netherlands","2015","2015",4767534.07135,,
"EXPP_TA_CR_APPRES","GERD - Current costs (sub-total) - Applied research %","GRC","Greece","2011","2011",42.0547,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","TGO","Togo","2012","2012",26.55614,,
"EXPP_TA_EXPDEV","GERD - Experimental development %","TGO","Togo","2014","2014",,"n","Magnitude nil or negligible"
"EXPPPP_CONST_TA_EXPDEV","GERD - Experimental development (in '000 PPP$, constant prices - 2005)","GRC","Greece","2011","2011",495169.77529,,
"EXPPPP_CONST_TA_EXPDEV","GERD - Experimental development (in '000 PPP$, constant prices - 2005)","GRC","Greece","2013","2013",483527.51042,,
"EXPPPP_CONST_TA_EXPDEV","GERD - Experimental development (in '000 PPP$, constant prices - 2005)","GRC","Greece","2015","2015",547183.16172,,
"21664","GERD - Not specified activities (in '000 local currency)","CPV","Cabo Verde","2011","2011",78561.37044,,
"EXPP_TA_BARES","GERD - Basic research %","TGO","Togo","2012","2012",47.21072,,
"EXPP_TA_BARES","GERD - Basic research %","TGO","Togo","2014","2014",51.23965,,
"EXPPPP_CONST_TA_BARES","GERD - Basic research (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2011","2011",3723820.54832,,
"EXPPPP_CONST_TA_BARES","GERD - Basic research (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2012","2012",3513429.12831,,
"EXPPPP_CONST_TA_BARES","GERD - Basic research (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2013","2013",3591485.7937,,
"EXPPPP_CONST_TA_BARES","GERD - Basic research (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2014","2014",3621705.19046,,
"EXPPPP_CONST_TA_BARES","GERD - Basic research (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2015","2015",3649822.21352,,
"EXPPPP_CUR_TA_CR_APPRES","GERD - Current costs (sub-total) - Applied research (in '000 current PPP$)","CPV","Cabo Verde","2011","2011",67.91286,,
"EXPP_TA_BARES","GERD - Basic research %","GRC","Greece","2011","2011",29.65167,,
"EXPP_TA_BARES","GERD - Basic research %","GRC","Greece","2013","2013",34.6258,,
"EXPP_TA_BARES","GERD - Basic research %","GRC","Greece","2015","2015",35.87175,,
"EXPPPP_CUR_TA_APPRES","GERD - Applied research (in '000 current PPP$)","NLD","Netherlands","2011","2011",5894062.06455,,
"EXPPPP_CUR_TA_APPRES","GERD - Applied research (in '000 current PPP$)","NLD","Netherlands","2012","2012",6578064.50204,,
"EXPPPP_CUR_TA_APPRES","GERD - Applied research (in '000 current PPP$)","NLD","Netherlands","2013","2013",7328612.09322,,
"EXPPPP_CUR_TA_APPRES","GERD - Applied research (in '000 current PPP$)","NLD","Netherlands","2014","2014",7578306.32618,,
"EXPPPP_CUR_TA_APPRES","GERD - Applied research (in '000 current PPP$)","NLD","Netherlands","2015","2015",7505910.77492,,
"22705","GERD - Current costs (sub-total) - Basic research (in '000 local currency)","GRC","Greece","2011","2011",394181,,
"EXPPPP_CUR","GERD in '000 current PPP$","TGO","Togo","2012","2012",19674.90476,,
"EXPPPP_CUR","GERD in '000 current PPP$","TGO","Togo","2014","2014",27210.9775,,
"EXPPPP_CONST_TA_APPRES","GERD - Applied research (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2011","2011",5048445.9995,,
"EXPPPP_CONST_TA_APPRES","GERD - Applied research (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2012","2012",5477988.20001,,
"EXPPPP_CONST_TA_APPRES","GERD - Applied research (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2013","2013",5828984.24833,,
"EXPPPP_CONST_TA_APPRES","GERD - Applied research (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2014","2014",6098727.21796,,
"EXPPPP_CONST_TA_APPRES","GERD - Applied research (in '000 PPP$, constant prices - 2005)","NLD","Netherlands","2015","2015",6035299.5099,,
"EXPPPP_CUR_TA_ACTNS","GERD - Not specified activities (in '000 current PPP$)","TGO","Togo","2012","2012",,"n","Magnitude nil or negligible"
"EXPPPP_CUR_TA_ACTNS","GERD - Not specified activities (in '000 current PPP$)","TGO","Togo","2014","2014",13.55794,,
"21663","GERD - Experimental development (in '000 local currency)","TGO","Togo","2012","2012",1172379.184,,
"21663","GERD - Experimental development (in '000 local currency)","TGO","Togo","2014","2014",,"n","Magnitude nil or negligible"
"21662","GERD - Applied research (in '000 local currency)","NLD","Netherlands","2011","2011",4927819,,
"21662","GERD - Applied research (in '000 local currency)","NLD","Netherlands","2012","2012",5423009,,
"21662","GERD - Applied research (in '000 local currency)","NLD","Netherlands","2013","2013",5849449,,
"21662","GERD - Applied research (in '000 local currency)","NLD","Netherlands","2014","2014",6129319,,
"21662","GERD - Applied research (in '000 local currency)","NLD","Netherlands","2015","2015",6114420,,
"EXPPPP_CONST_TA_CR_BARES","GERD - Current costs (sub-total) - Basic research (in '000 PPP$, constant prices - 2005)","CPV","Cabo Verde","2011","2011",454.43444,,
"EXPPPP_CUR_TA_ACTNS","GERD - Not specified activities (in '000 current PPP$)","ISL","Iceland","2011","2011",12662.77931,,
"EXPPPP_CUR_TA_ACTNS","GERD - Not specified activities (in '000 current PPP$)","ISL","Iceland","2013","2013",132.82479,,
"EXPPPP_CUR_TA_ACTNS","GERD - Not specified activities (in '000 current PPP$)","ISL","Iceland","2014","2014",87.33444,,
"22705","GERD - Current costs (sub-total) - Basic research (in '000 local currency)","TGO","Togo","2012","2012",2084221.122,,
"22705","GERD - Current costs (sub-total) - Basic research (in '000 local currency)","TGO","Togo","2014","2014",3085161,,
"21663","GERD - Experimental development (in '000 local currency)","BWA","Botswana","2012","2012",,"x","Data included elsewhere under another category"
"22708","GERD - Current costs (sub-total) - Not specified activities (in '000 local currency)","BHR","Bahrain","2014","2014",2320.58458,,
"21662","GERD - Applied research (in '000 local currency)","PRI","Puerto Rico","2013","2013",96490,,
"21662","GERD - Applied research (in '000 local currency)","PRI","Puerto Rico","2015","2015",118000,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","PAN","Panama","2011","2011",47878,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","PAN","Panama","2012","2012",23984.722,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","PAN","Panama","2013","2013",26700.694,,
"22705","GERD - Current costs (sub-total) - Basic research (in '000 local currency)","BWA","Botswana","2012","2012",,"x","Data included elsewhere under another category"
"22705","GERD - Current costs (sub-total) - Basic research (in '000 local currency)","QAT","Qatar","2012","2012",693593.638,,
"22705","GERD - Current costs (sub-total) - Basic research (in '000 local currency)","QAT","Qatar","2015","2015",603930,,
"20600","GERD - Total (in '000 local currency)","BHR","Bahrain","2014","2014",12699.35517,,
"21662","GERD - Applied research (in '000 local currency)","TTO","Trinidad and Tobago","2012","2012",,"x","Data included elsewhere under another category"
"21664","GERD - Not specified activities (in '000 local currency)","MUS","Mauritius","2012","2012",,"n","Magnitude nil or negligible"
"22707","GERD - Current costs (sub-total) - Experimental development (in '000 local currency)","BHR","Bahrain","2014","2014",2801.32876,,
"22706","GERD - Current costs (sub-total) - Applied research (in '000 local currency)","MUS","Mauritius","2012","2012",83800,,
"21662","GERD - Applied research (in '000 local currency)","QAT","Qatar","2012","2012",1630944.65,,
"21662","GERD - Applied research (in '000 local currency)","QAT","Qatar","2015","2015",1749040,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","KAZ","Kazakhstan","2011","2011",38207500,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","KAZ","Kazakhstan","2013","2013",56305366.8,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","KAZ","Kazakhstan","2014","2014",60950900,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","KAZ","Kazakhstan","2015","2015",63778000,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","KAZ","Kazakhstan","2016","2016",61110900,,
"21664","GERD - Not specified activities (in '000 local currency)","BWA","Botswana","2012","2012",,"x","Data included elsewhere under another category"
"22706","GERD - Current costs (sub-total) - Applied research (in '000 local currency)","TGO","Togo","2012","2012",1158119.9268,,
"22706","GERD - Current costs (sub-total) - Applied research (in '000 local currency)","TGO","Togo","2014","2014",2932881,,
"21663","GERD - Experimental development (in '000 local currency)","PRI","Puerto Rico","2013","2013",260130,,
"21663","GERD - Experimental development (in '000 local currency)","PRI","Puerto Rico","2015","2015",240200,,
"21661","GERD - Basic research (in '000 local currency)","KAZ","Kazakhstan","2011","2011",8007100,,
"21661","GERD - Basic research (in '000 local currency)","KAZ","Kazakhstan","2013","2013",18196900,,
"21661","GERD - Basic research (in '000 local currency)","KAZ","Kazakhstan","2014","2014",15260700,,
"21661","GERD - Basic research (in '000 local currency)","KAZ","Kazakhstan","2015","2015",15838800,,
"21661","GERD - Basic research (in '000 local currency)","KAZ","Kazakhstan","2016","2016",13809100,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","IRN","Iran (Islamic Republic of)","2012","2012",17999756854.9641,,
"22701","GERD - Current costs (sub-total) (in '000 local currency)","IRN","Iran (Islamic Republic of)","2013","2013",20598447000,,
"21662","GERD - Applied research (in '000 local currency)","BHR","Bahrain","2014","2014",3873.6536,,
"22708","GERD - Current costs (sub-total) - Not specified activities (in '000 local currency)","TGO","Togo","2012","2012",,"n","Magnitude nil or negligible"
"22708","GERD - Current costs (sub-total) - Not specified activities (in '000 local currency)","TGO","Togo","2014","2014",3000,,
